train_loss,train_acc,val_loss,val_acc,val_macro_f1,val_macro_precision,val_macro_recall,val_weighted_f1,lr
2.323052635946442,48.50507207688201,1.3823587789768126,93.47560975609757,0.5842791002356957,0.5819890026350599,0.608973490980094,0.9340547223044529,0.0001
0.7004474135432979,82.06086492258409,0.671636274965798,95.67073170731707,0.6716761384776816,0.6745362497905848,0.7030801307971585,0.9637668105805126,9.891830623632339e-05
0.26007621832792605,92.28510411105178,0.47676421825478715,95.0609756097561,0.7095450926654968,0.7099853038753654,0.7468991676439835,0.9586323411085196,9.572050015330874e-05
0.11283419069222951,96.47624132407901,0.4241531758773618,96.09756097560975,0.7241705319391866,0.7283783136964731,0.7515428674916018,0.9661499531788643,9.05463412215599e-05
0.061643665390923516,97.65082754938601,0.4717272714870732,94.14634146341463,0.7205250937641052,0.7256437345603506,0.7543890626196633,0.9559543576288417,8.362196501476348e-05
0.05591679103493499,97.94447410571277,0.28974219451590283,97.3780487804878,0.7417060137582471,0.7443746412905777,0.7605722077269217,0.975492001861187,7.525e-05
0.033763031386240754,98.05125467164976,0.41270342469215393,91.52439024390245,0.718812834049027,0.7279849452526298,0.7515718925832052,0.9399641311657614,6.57963412215599e-05
0.030700682253202397,98.39829151094501,0.6822945167378681,85.54878048780488,0.6959104011849409,0.7010809298401585,0.7443669075606357,0.886717853664485,5.567415893174885e-05
0.026669686219619675,98.66524292578751,0.37884050753058457,94.45121951219512,0.7233667688286736,0.7322558175573232,0.7521001472369292,0.957206663815694,4.532584106825116e-05
0.021973889892909913,98.611852642819,0.4269704948111278,93.84146341463413,0.7227012824550605,0.7258475981627441,0.7582232832608303,0.9538494194245044,3.5203658778440106e-05
0.0235651721536429,98.718633208756,0.37750633925926397,96.34146341463415,0.7302197697116962,0.7300001057116786,0.7594787001295137,0.9681514113468511,2.5750000000000013e-05
0.019052154514331964,98.825413774693,0.43094450918639576,93.35365853658537,0.7169932852586323,0.7276426819922001,0.7459252551984576,0.9470707916678094,1.7378034985236535e-05
0.016867253450041333,98.85210891617724,0.36285812149687513,95.24390243902438,0.7243752081258604,0.7319469242981974,0.7517984400822323,0.9605125498741702,1.0453658778440107e-05
0.013816808337953342,98.95888948211426,0.302812291863488,96.09756097560975,0.7293889925647316,0.7346261612407862,0.7550342556850692,0.9662497378384939,5.279499846691251e-06
0.017393982919003643,98.611852642819,0.35480718183808213,94.8780487804878,0.7281701396386362,0.7353963682315622,0.7580908811843763,0.9607044294369976,2.0816937636766186e-06
